chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0.0,0.0,227127,0,0,0,0,0,3,0.0,0.0,0,Yves,0,482,false,Made unavailable for selection by his club. - Expected back 24 Aug,2024-08-15T16:30:05.742335Z,50,227127.jpg,0,Bissouma,0.1,false,,n,18,6,0,55,55,2524,2524,0.0,0.0,Bissouma,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,515,221,528,228,495,202,527,224,,"",4.0,"",,"",0.0,0,0.0,0.0,0.0,0.0,251,160,528,226,528,226,459,166,0.0,0.0
0.0,0.0,436234,0,0,0,0,0,3,0.0,0.0,0,Bryan,0,483,false,On loan to Girona for the season,2024-07-31T11:08:25.895794Z,50,436234.jpg,0,Gil Salvatierra,0.0,false,,u,18,6,0,0,0,45,45,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,526,228,538,234,508,211,538,231,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,271,173,537,231,537,231,612,274,0.0,0.0
,,115556,0,0,0,0,0,2,1.9,2.4,0,Ben,0,484,false,"",,45,115556.jpg,0,Davies,0.2,false,,a,18,6,0,697,697,1381,1381,0.0,0.0,Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,371,149,370,148,303,120,382,150,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,366,69,378,143,378,143,341,126,0.0,0.0
,,496179,0,0,0,0,0,3,1.0,1.5,0,Alfie,0,485,false,"",,45,496179.jpg,0,Devine,0.1,false,,a,18,6,0,541,541,723,723,0.0,0.0,Devine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,448,170,454,177,407,143,459,173,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,493,245,459,175,459,175,430,154,0.0,0.0
,,493125,0,0,0,0,0,2,1.9,2.4,0,Radu,0,486,false,"",,45,493125.jpg,0,Drăgușin,0.2,false,,a,18,6,0,470,470,1837,1837,0.0,0.0,Dragusin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,446,183,452,184,405,174,457,184,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,491,144,457,181,457,181,336,124,0.0,0.0
0.0,0.0,241157,0,0,0,0,0,2,0.0,0.0,0,Emerson,0,487,false,Transferred to AC Milan,2024-08-13T07:06:12.490889Z,45,241157.jpg,0,Leite de Souza Junior,0.0,false,,u,18,6,0,0,0,1022,1022,0.0,0.0,E.Royal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,408,176,412,176,354,155,419,177,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,434,120,418,173,418,173,566,190,0.0,0.0
,,40383,0,0,0,0,0,1,2.2,2.7,0,Fraser,0,488,false,"",,45,40383.jpg,0,Forster,0.3,false,,a,18,6,0,433,433,1343,1343,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,351,48,343,29,272,29,362,48,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,328,11,360,49,360,49,328,49,0.0,0.0
,,547701,0,0,0,0,0,3,1.6,2.1,1,Archie,1,489,false,"",,50,547701.jpg,1,Gray,0.3,false,,a,18,6,1,843,843,1667,1667,0.2,0.2,Gray,12,0,0,0,0,0,0,0,0,0,0,0,1,6.6,1.5,0,0.8,0,0.0,0.01,0.01,0.12,202,88,190,120,543,234,253,124,,"",,"",,"",0.0,0,0.08,0.08,0.9,0.0,321,207,256,121,256,121,323,107,0.0,0.0
0.0,0.0,132015,0,0,0,0,0,3,0.0,0.0,0,Pierre-Emile,0,490,false,On loan to Marseille for the season,2024-07-23T11:58:08.802970Z,50,132015.jpg,0,Højbjerg,0.0,false,,u,18,6,0,0,0,185,185,0.0,0.0,Højbjerg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,492,205,501,211,461,181,503,208,,"",3.0,"",,"",0.0,0,0.0,0.0,0.0,0.0,196,121,505,210,505,210,599,265,0.0,0.0
,,242898,0,0,0,0,0,3,2.3,2.8,2,Brennan,2,491,false,"",,65,242898.jpg,2,Johnson,0.7,false,,a,18,6,2,1912,1912,3745,3745,0.3,0.3,Johnson,77,0,0,0,1,0,0,0,0,0,0,0,8,13.6,14.4,31,5.9,1,0.12,0.08,0.2,0.9,122,41,78,59,20,12,45,35,,"",,"",,"",0.14,0,0.09,0.23,1.05,1.17,55,35,166,84,166,84,211,71,1.17,0.0
,,445044,0,0,0,0,0,3,2.3,2.8,1,Dejan,1,492,false,"",,65,445044.jpg,1,Kulusevski,2.5,false,,a,18,6,1,5532,5532,19490,19490,0.2,0.2,Kulusevski,11,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.3,22,2.6,0,0.0,0.17,0.17,0.12,252,121,206,128,42,27,146,84,3.0,"",,"",,"",0.0,0,1.3900000000000001,1.3900000000000001,0.98,0.0,63,42,283,142,283,142,114,39,0.0,0.0
,,200826,0,0,0,0,0,3,1.6,2.1,0,Giovani,0,493,false,"",,50,200826.jpg,0,Lo Celso,0.1,false,,a,18,6,0,471,471,1002,1002,0.0,0.0,Lo Celso,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,506,216,517,223,480,196,517,219,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,225,145,519,221,519,221,447,160,0.0,0.0
,,172780,0,0,0,0,0,3,2.6,3.1,5,James,5,494,false,"",,75,172780.jpg,5,Maddison,4.7,false,,a,18,6,5,24430,24430,14367,14367,0.7,0.7,Maddison,78,0,1,0,1,0,0,0,0,0,0,0,25,31.6,52.8,15,9.9,1,0.02,0.98,1.0,0.9,30,15,4,3,66,41,11,7,1.0,"",2.0,"",2.0,"",0.02,0,1.13,1.15,1.04,1.15,15,9,57,19,57,19,76,23,1.15,0.0
75.0,,441164,0,0,0,0,1,2,2.1,3.3,9,Pedro,9,495,true,Knock - 75% chance of playing,2024-08-19T23:00:06.196679Z,55,441164.jpg,9,Porro,34.6,false,,d,18,6,9,66174,66174,60729,60729,1.6,1.6,Pedro Porro,90,1,0,0,1,0,0,0,0,0,0,1,28,50.0,59.3,21,13.0,1,0.09,0.32,0.41,0.96,8,1,3,1,45,4,4,1,4.0,"",1.0,"",,"",0.09,0,0.32,0.41000000000000003,0.96,1.0,151,17,10,1,10,1,6,2,1.0,0.0
,,199249,0,0,0,0,0,2,1.9,2.4,0,Sergio,0,496,false,"",,45,199249.jpg,0,Reguilón,0.3,false,,a,18,6,0,439,439,2241,2241,0.0,0.0,Reguilón,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,384,159,386,158,321,131,395,160,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,390,86,392,154,392,154,305,114,0.0,0.0
,,212319,0,0,0,0,0,4,2.2,2.7,1,Richarlison,1,497,false,"",,70,212319.jpg,1,de Andrade,1.1,false,,a,18,6,1,5944,5944,10785,10785,0.1,0.1,Richarlison,1,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,1.0,7,0.7,0,0.19,0.0,0.19,0.06,613,65,219,22,106,21,262,27,,"",,"",2.0,"",17.1,0,0.0,17.1,5.4,0.0,31,14,287,33,287,33,177,31,0.0,0.0
,,221632,0,0,0,0,0,2,2.4,2.9,2,Cristian,2,498,false,"",,50,221632.jpg,2,Romero,5.1,false,,a,18,6,2,15867,15867,17667,17667,0.4,0.4,Romero,90,0,0,0,1,0,0,0,0,0,0,0,13,13.6,2.9,4,2.1,1,0.09,0.03,0.12,1.02,121,52,156,38,143,38,178,54,,"",,"",,"",0.09,0,0.03,0.12,1.02,1.0,246,32,135,47,135,47,71,26,1.0,0.0
,,482442,0,0,0,0,0,3,1.6,2.1,2,Pape Matar,2,499,false,"",,50,482442.jpg,2,Sarr,0.3,false,,a,18,6,2,1092,1092,1402,1402,0.4,0.4,P.M.Sarr,77,0,0,0,1,0,0,0,0,0,0,0,12,7.0,15.6,6,2.9,1,0.01,0.04,0.05,0.9,197,85,66,53,118,68,126,75,,"",,"",,"",0.01,0,0.05,0.06,1.05,1.17,294,190,139,65,139,65,318,105,1.17,0.0
0.0,0.0,490145,0,0,0,0,0,4,0.0,0.0,0,Dane,0,500,false,Loaned to Oxford United,2024-08-14T08:32:58.295903Z,45,490145.jpg,0,Scarlett,0.2,false,,u,18,6,0,0,0,3523,3523,0.0,0.0,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,438,31,444,38,396,35,449,38,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,482,67,449,39,449,39,370,53,0.0,0.0
,,209042,0,0,0,0,0,3,1.6,2.1,0,Oliver,0,501,false,"",,50,209042.jpg,0,Skipp,0.0,false,,a,18,6,0,204,204,376,376,0.0,0.0,Skipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,508,217,520,224,484,197,519,220,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,234,150,521,222,521,222,530,218,0.0,0.0
,,235674,0,0,0,0,0,3,2.0,2.5,0,Manor,0,502,false,"",,55,235674.jpg,0,Solomon,0.1,false,,a,18,6,0,157,157,487,487,0.0,0.0,Solomon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,572,252,581,255,570,247,581,255,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,143,87,577,255,577,255,490,185,0.0,0.0
,,85971,0,0,0,0,0,3,3.3,3.8,2,Son,2,503,false,"",,100,85971.jpg,2,Heung-min,9.7,false,,a,18,6,2,14327,14327,44178,44178,0.2,0.2,Son,90,0,0,0,1,0,0,0,0,0,0,0,18,12.6,32.2,22,6.7,1,0.03,0.3,0.33,0.96,127,44,22,20,44,29,35,28,,"",,"",1.0,"",0.03,0,0.30000000000000004,0.33,0.96,1.0,4,3,173,88,173,88,41,14,1.0,0.0
,,232859,0,0,0,0,0,2,1.9,2.4,1,Djed,1,504,false,"",,45,232859.jpg,1,Spence,0.1,false,,a,18,6,1,96,96,489,489,0.2,0.2,Spence,1,0,0,0,0,0,0,0,0,0,0,0,3,1.8,1.1,0,0.3,0,0.0,0.0,0.0,0.06,262,93,212,63,349,152,274,92,,"",,"",,"",0.0,0,0.0,0.0,5.4,0.0,427,115,199,71,199,71,446,168,0.0,0.0
,,487053,0,0,0,0,0,2,2.4,2.9,2,Destiny,2,505,false,"",,50,487053.jpg,2,Udogie,3.8,false,,a,18,6,2,10057,10057,12098,12098,0.4,0.4,Udogie,90,0,0,0,1,0,0,0,0,0,0,0,2,15.6,7.8,10,3.3,1,0.0,0.06,0.06,1.02,99,39,118,26,78,10,104,21,,"",,"",,"",0.0,0,0.06,0.06,1.02,1.0,298,41,140,48,140,48,89,34,1.0,0.0
,,491279,0,0,0,0,0,2,1.9,2.4,2,Micky,2,506,false,"",,45,491279.jpg,2,van de Ven,6.6,false,,a,18,6,2,13816,13816,13964,13964,0.4,0.4,Van de Ven,90,0,0,0,1,0,0,0,0,0,0,0,12,15.0,3.3,0,1.8,1,0.0,0.02,0.02,1.02,103,42,147,34,400,173,195,61,,"",,"",,"",0.0,0,0.02,0.02,1.02,1.0,486,143,116,43,116,43,58,20,1.0,0.0
0.0,0.0,536908,0,0,0,0,0,4,0.0,0.0,0,Alejo,0,507,false,Loaned to Espanyol,2024-08-10T12:19:41.352153Z,50,536908.jpg,0,Véliz,0.0,false,,u,18,6,0,0,0,309,309,0.0,0.0,Veliz,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,550,48,560,55,540,52,562,55,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,318,60,557,53,557,53,585,71,0.0,0.0
,,184254,0,0,0,0,0,1,3.1,3.6,2,Guglielmo,2,508,false,"",,50,184254.jpg,2,Vicario,4.1,false,,a,18,6,2,9152,9152,13400,13400,0.4,0.4,Vicario,90,0,0,0,1,0,0,0,0,0,2,0,16,26.0,0.0,0,2.6,1,0.0,0.0,0.0,1.02,44,9,513,61,475,61,143,10,,"",,"",,"",0.0,2,0.0,0.0,1.02,1.0,218,9,127,18,127,18,83,14,1.0,0.0
,,165153,0,0,0,0,0,3,2.3,2.8,1,Timo,1,509,false,"",,65,165153.jpg,1,Werner,0.3,false,,a,18,6,1,752,752,2338,2338,0.2,0.2,Werner,12,0,0,0,0,0,0,0,0,0,0,0,3,2.2,5.8,4,1.2,0,0.0,0.02,0.02,0.12,256,125,128,88,153,88,237,115,,"",,"",,"",0.0,0,0.15,0.15,0.9,0.0,43,24,277,137,277,137,310,102,0.0,0.0
,,175941,0,0,0,0,0,1,1.0,1.5,0,Alfie,0,510,false,"",,40,175941.jpg,0,Whiteman,1.5,false,,a,18,6,0,4745,4745,3042,3042,0.0,0.0,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,300,30,290,11,215,11,311,30,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,562,49,308,31,308,31,158,21,0.0,0.0
,,552427,0,0,0,0,0,4,1.0,1.5,0,Will,0,609,false,"",,45,552427.jpg,0,Lankshear,0.3,false,,a,18,6,0,5630,5630,2324,2324,0.0,0.0,Lankshear,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,474,33,479,40,435,37,485,40,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,526,70,485,41,485,41,301,48,0.0,0.0
,,499721,0,0,0,0,0,3,1.0,1.5,0,Mikey,0,610,false,"",,45,499721.jpg,0,Moore,0.2,false,,a,18,6,0,2063,2063,1026,1026,0.0,0.0,Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,453,175,459,182,413,149,464,178,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,499,251,464,180,464,180,401,140,0.0,0.0
,,550839,0,0,0,0,0,3,2.0,2.5,0,Wilson,0,612,false,"",,55,550839.jpg,0,Odobert,0.0,false,,a,18,6,0,268,268,151,151,0.0,0.0,Odobert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,589,264,595,265,585,258,595,265,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,173,107,592,266,592,266,573,250,0.0,0.0
,,214590,0,0,0,0,0,2,1.9,1.9,0,Aaron,0,388,false,"",,45,214590.jpg,0,Wan-Bissaka,2.0,false,,a,19,21,0,4271,4271,11371,11371,0.0,0.0,Wan-Bissaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,393,166,395,165,331,139,404,167,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,404,97,402,162,402,162,139,50,0.0,0.0
25.0,25.0,213999,0,0,0,0,0,3,0.4,0.4,0,Edson,0,511,false,Hamstring injury - 25% chance of playing,2024-08-12T14:30:04.746384Z,50,213999.jpg,0,Álvarez Velázquez,0.1,false,,d,19,21,0,72,72,1586,1586,0.0,0.0,Álvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,509,218,522,225,487,199,521,221,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,237,152,522,223,522,223,465,170,0.0,0.0
,,57531,0,0,0,0,0,4,1.7,1.7,2,Michail,2,512,false,"",,55,57531.jpg,2,Antonio,1.5,false,,a,19,21,2,10568,10568,10527,10527,0.4,0.4,Antonio,72,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.4,11,0.8,1,0.15,0.0,0.15,1.76,556,51,243,25,76,18,254,23,,"",,"",,"",0.19,0,0.0,0.19,2.2,1.25,97,30,145,10,145,10,156,28,1.25,0.0
,,84182,0,0,0,0,0,1,2.2,2.2,1,Alphonse,1,513,false,"",,45,84182.jpg,1,Areola,9.6,false,,a,19,21,1,14994,14994,19901,19901,0.2,0.2,Areola,90,0,0,0,2,0,0,0,0,0,1,0,5,10.0,0.0,0,1.0,1,0.0,0.0,0.0,2.03,156,19,356,35,287,35,242,19,,"",,"",,"",0.0,1,0.0,0.0,2.03,2.0,344,17,187,19,187,19,42,9,1.0,0.0
,,178186,0,0,0,0,0,3,2.6,2.6,2,Jarrod,2,514,false,"",,75,178186.jpg,2,Bowen,7.1,false,,a,19,21,2,7803,7803,39240,39240,0.3,0.3,Bowen,72,0,0,0,1,0,0,0,0,0,0,0,3,4.6,16.8,2,2.3,1,0.0,0.07,0.07,1.76,223,101,56,45,187,104,166,88,2.0,"",,"",4.0,"",0.0,0,0.09,0.09,2.2,1.25,16,10,170,87,170,87,55,19,1.25,0.0
,,149519,0,0,0,0,0,3,1.6,1.6,0,Maxwel,0,515,false,"",,50,149519.jpg,0,Cornet,0.0,false,,a,19,21,0,82,82,283,283,0.0,0.0,Cornet,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,494,206,503,212,463,182,505,209,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,198,122,507,211,507,211,551,236,0.0,0.0
,,164555,0,0,0,0,0,2,1.9,1.9,1,Vladimír,1,516,false,"",,45,164555.jpg,1,Coufal,0.8,false,,a,19,21,1,1072,1072,2864,2864,0.2,0.2,Coufal,84,0,0,0,2,0,0,0,0,0,0,0,-1,18.0,15.2,0,3.3,1,0.0,0.1,0.1,1.96,84,28,70,9,311,123,101,19,,"",,"",,"",0.0,0,0.11,0.11,2.1,2.14,376,74,193,66,193,66,197,71,1.07,0.0
,,55459,0,0,0,0,0,2,1.0,1.0,0,Aaron,0,517,false,"",,40,55459.jpg,0,Cresswell,2.4,false,,a,19,21,0,5287,5287,8666,8666,0.0,0.0,Cresswell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,286,97,276,92,200,56,297,98,3.0,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,544,151,294,91,294,91,115,42,0.0,0.0
0.0,0.0,490885,0,0,0,0,0,3,0.0,0.0,0,George,0,519,false,Loaned to Bristol City,2024-08-16T11:57:26.531525Z,45,490885.jpg,0,Earthy,0.1,false,,u,19,21,0,0,0,1883,1883,0.0,0.0,Earthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,441,164,447,171,399,137,452,167,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,485,239,452,169,452,169,460,167,0.0,0.0
,,109533,0,0,0,0,0,2,1.9,1.9,1,Emerson,1,520,false,"",,45,109533.jpg,1,Palmieri dos Santos,0.7,false,,a,19,21,1,1506,1506,2190,2190,0.2,0.2,Emerson,90,0,0,0,2,0,0,0,0,0,0,0,5,6.6,2.5,17,2.6,1,0.04,0.02,0.06,2.03,201,82,164,42,52,6,138,34,,"",,"",,"",0.04,0,0.02,0.06,2.03,2.0,356,62,189,62,189,62,213,76,1.0,0.0
,,37096,0,0,0,0,0,1,1.0,1.0,0,Łukasz,0,521,false,"",,40,37096.jpg,0,Fabiański,13.1,false,,a,19,21,0,20567,20567,18574,18574,0.0,0.0,Fabianski,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,285,23,275,4,199,4,296,23,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,543,42,293,24,293,24,32,5,0.0,0.0
,,82143,0,0,0,0,0,1,2.2,2.2,0,Wes,0,522,false,"",,45,82143.jpg,0,Foderingham,0.2,false,,a,19,21,0,133,133,928,928,0.0,0.0,Foderingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,359,51,354,34,285,34,370,51,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,341,16,366,51,366,51,386,56,0.0,0.0
,,84939,0,0,0,0,0,4,1.4,1.4,1,Danny,1,523,false,"",,50,84939.jpg,1,Ings,1.1,false,,a,19,21,1,8666,8666,7317,7317,0.2,0.2,Ings,5,0,0,0,0,0,0,0,0,0,0,0,2,3.2,0.3,17,2.1,0,0.25,0.0,0.25,0.07,241,20,251,27,55,15,176,20,,"",,"",,"",4.5,0,0.0,4.5,1.26,0.0,183,45,217,21,217,21,178,32,0.0,0.0
,,214048,0,0,0,0,0,2,1.9,1.9,1,Max,1,524,false,"",,45,214048.jpg,1,Kilman,0.8,false,,a,19,21,1,1598,1598,2473,2473,0.2,0.2,Kilman,90,0,0,0,2,0,0,0,0,0,0,0,9,31.2,11.3,2,4.5,1,0.0,0.07,0.07,2.03,32,4,102,20,166,47,70,9,,"",,"",,"",0.0,0,0.07,0.07,2.03,2.0,403,96,194,67,194,67,200,73,1.0,0.0
,,460842,0,0,0,0,0,3,2.3,2.3,2,Mohammed,2,525,false,"",,65,460842.jpg,2,Kudus,8.5,false,,a,19,21,2,20506,20506,43219,43219,0.3,0.3,Kudus,90,0,0,0,2,0,0,0,0,0,0,0,11,7.6,27.5,22,5.7,1,0.08,0.47,0.55,2.03,188,79,29,26,43,28,52,39,,"",,"",,"",0.08,0,0.47000000000000003,0.55,2.03,2.0,65,44,167,85,167,85,48,16,1.0,0.0
,,577114,0,0,0,0,0,3,1.6,1.6,0,Luis Guilherme,0,526,false,"",,50,577114.jpg,0,Lira dos Santos,0.0,false,,a,19,21,0,43,43,329,329,0.0,0.0,L.Guilherme,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,553,244,563,248,545,236,565,247,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,323,209,560,246,560,246,549,234,0.0,0.0
,,224024,0,0,0,0,0,3,2.2,2.2,6,Lucas,6,527,false,"",,60,224024.jpg,6,Tolentino Coelho de Lima,2.1,false,,a,19,21,6,28187,28187,8291,8291,1.0,1.0,L.Paquetá,73,1,0,0,1,0,0,0,1,0,0,0,21,40.4,17.0,17,7.4,1,0.79,0.04,0.83,1.76,17,9,54,43,57,34,27,20,,"",,"",1.0,"",0.97,0,0.05,1.02,2.17,1.23,82,53,47,16,47,16,136,46,1.23,0.0
,,233963,0,0,0,0,0,2,1.9,1.9,1,Konstantinos,1,528,false,"",,45,233963.jpg,1,Mavropanos,0.1,false,,a,19,21,1,263,263,469,469,0.2,0.2,Mavropanos,90,0,0,0,2,0,0,0,0,0,0,0,13,27.8,0.9,2,3.1,1,0.02,0.0,0.02,2.03,39,7,220,66,169,50,115,27,,"",,"",,"",0.02,0,0.0,0.02,2.03,2.0,431,118,201,73,201,73,428,161,1.0,0.0
,,210494,0,0,0,0,0,2,1.9,1.9,0,Nayef,0,529,false,"",,45,210494.jpg,0,Aguerd,0.1,false,,a,19,21,0,398,398,1430,1430,0.0,0.0,N.Aguerd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,392,165,394,164,330,138,403,166,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,402,95,401,161,401,161,402,151,0.0,0.0
,,215439,0,0,0,0,0,3,1.6,1.6,5,Tomáš,5,530,false,"",,50,215439.jpg,5,Souček,2.4,false,,a,19,21,5,9938,9938,5838,5838,1.0,1.0,Souček,90,0,1,0,2,0,0,0,0,0,0,0,8,3.4,20.8,35,5.9,1,1.1,0.12,1.22,2.03,236,111,43,36,16,9,43,34,,"",,"",,"",1.1,0,0.12,1.22,2.03,2.0,241,155,56,18,56,18,117,40,1.0,0.0
,,101178,0,0,0,0,0,3,2.3,2.3,1,James,1,531,false,"",,65,101178.jpg,1,Ward-Prowse,1.8,false,,a,19,21,1,1692,1692,14519,14519,0.2,0.2,Ward-Prowse,16,0,0,0,1,0,0,0,0,0,0,0,3,3.4,1.4,0,0.5,0,0.0,0.0,0.0,0.27,239,113,194,122,602,268,269,131,1.0,"",1.0,"",2.0,"",0.0,0,0.0,0.0,1.52,5.62,40,21,276,136,276,136,146,49,0.0,0.0
,,103192,0,0,0,0,0,2,1.9,1.9,0,Kurt,0,532,false,"",,45,103192.jpg,0,Zouma,0.6,false,,a,19,21,0,940,940,4736,4736,0.0,0.0,Zouma,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,364,145,361,143,293,115,375,146,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,352,60,371,139,371,139,233,86,0.0,0.0
,,229384,0,0,0,0,0,3,1.6,1.6,0,Andy,0,576,false,"",,50,229384.jpg,0,Irving,0.0,false,,a,19,21,0,37,37,180,180,0.0,0.0,Irving,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,516,222,529,229,496,203,528,225,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,252,161,529,227,529,227,568,247,0.0,0.0
,,450070,0,0,0,0,0,3,2.2,2.2,1,Crysencio,1,587,false,"",,60,450070.jpg,1,Summerville,1.0,false,,a,19,21,1,3768,3768,10097,10097,0.2,0.2,Summerville,17,0,0,0,1,0,0,0,0,0,0,0,9,8.2,29.4,6,4.4,0,0.0,0.17,0.17,0.27,180,76,26,23,123,71,73,49,,"",,"",,"",0.0,0,0.9,0.9,1.43,5.29,88,56,275,135,275,135,184,61,0.0,0.0
,,197024,0,0,0,0,0,3,1.6,1.6,2,Guido,2,588,false,"",,50,197024.jpg,2,Rodríguez,0.1,false,,a,19,21,2,357,357,406,406,0.4,0.4,G.Rodríguez,84,0,0,0,2,0,0,0,0,0,0,0,15,5.6,1.9,1,0.9,1,0.02,0.03,0.05,1.96,212,94,172,111,192,107,245,119,,"",,"",,"",0.02,0,0.03,0.05,2.1,2.14,221,141,129,56,129,56,483,182,1.07,0.0
